rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt", new,Home/Away,Win/Loss,USU_rank,USU_team,USU_conf,USU_record,USU_adjoe,USU_oe Rank,USU_adjde,USU_de Rank,USU_barthag,USU_rank.1,USU_proj. W,USU_Proj. L,USU_Pro Con W,USU_Pro Con L,USU_Con Rec.,USU_sos,USU_ncsos,USU_consos,USU_Proj. SOS,USU_Proj. Noncon SOS,USU_Proj. Con SOS,USU_elite SOS,USU_elite noncon SOS,USU_Opp OE,USU_Opp DE,USU_Opp Proj. OE,USU_Opp Proj DE,USU_Con Adj OE,USU_Con Adj DE,USU_Qual O,USU_Qual D,USU_Qual Barthag,USU_Qual Games,USU_FUN,USU_ConPF,USU_ConPA,USU_ConPoss,USU_ConOE,USU_ConDE,USU_ConSOSRemain,USU_Conf Win%,USU_WAB,USU_WAB Rk,"USU_Fun Rk, adjt",USU_ new
220,Seattle,WAC,7-22,93.8929169204647,301,98.44967361290072,107,0.3670272691081624,220,7,22,3,15,3-15,0.4615427634169355,0.4269576271108757,0.4906960535589664,0.4615427634169355,0.4269576271108757,0.4906960535589664,0.8553870255936201,0.8395880438351172,101.57981443713564,103.26970162942035,101.57981443713564,103.26970162942035,93.3383480700173,96.3566047261691,83.6410596450198,92.51367263147505,0.2387668964768216,3,-0.2094715622050365,1149.0,1212.0,1240.5124999999998,0.926230086355438,0.9770155480093914,0,0.1666666666666666,-16.075074378074017,311,347,68.74348384753314,H,W,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
202,Idaho,WAC,11-18,109.63574784830254,57,112.92400942357004,332,0.4158474570008419,202,11,18,7,11,7-11,0.5144680899205669,0.5484914913226524,0.4853904040041463,0.5144680899205669,0.5484914913226524,0.4853904040041463,0.8415020200229906,0.8126651368285132,101.449999104648,100.78203985653744,101.449999104648,100.78203985653744,109.26619075947428,112.07583478910811,102.03085896022009,108.96879891244484,0.319397442013304,2,-0.0431811704008257,1235.0,1266.0,1148.25,1.0755497496189854,1.1025473546701503,0,0.3888888888888889,-11.41047517870032,222,272,62.04525732712618,H,W,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
314,San Jose St.,WAC,8-20,89.71253381549977,330,104.1567373567806,211,0.1522846814982355,314,8,20,3,14,3-14,0.4846408007577314,0.425496976949081,0.533062110551103,0.4846408007577314,0.425496976949081,0.533062110551103,0.8531796770955423,0.8548337694935306,102.2244354455802,103.03239026116698,102.2244354455802,103.03239026116698,89.6809878294022,104.53433146699756,86.97392158195194,101.7010768287447,0.1419801409985591,2,0.0617041259006344,981.0,1181.0,1113.65,0.880887172810129,1.0604768104880349,0,0.1764705882352941,-14.187080408049948,283,51,65.84436504625181,H,W,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
39,New Mexico,MWC,29-6,108.21453504150982,73,92.56604638251856,28,0.857688517719541,39,29,6,13,3,13-3,0.6870149171296721,0.6362523832139416,0.7196987434518521,0.6870149171296721,0.6362523832139416,0.7196987434518521,0.7428978003863946,0.7816725197420614,106.04374494646792,97.92686623356126,106.04374494646792,97.92686623356126,106.41490143638698,90.21264623248216,101.36707053828624,88.62520929109503,0.8241639359332028,9,0.1537729645231955,1081.0,971.0,1041.1125,1.0383123821873237,0.9326561730840808,0,0.8125,6.993807299184613,7,2,64.09986968666595,A,L,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
50,Denver,WAC,22-10,110.33334096871477,48,96.09824509755184,63,0.830412516566671,50,22,10,16,2,16-2,0.5053961986342387,0.5838682362566673,0.4400922380622869,0.5053961986342387,0.5838682362566673,0.4400922380622869,0.8389307107998806,0.7710860762748893,102.37020915404956,102.32523592267648,102.37020915404956,102.32523592267648,111.79381142052148,92.30538169194465,90.20631523168038,92.48778722310256,0.4286803249519299,3,-0.0727611580913606,1200.0,957.0,1061.4875,1.1304890542752506,0.9015650207845124,0,0.8888888888888888,-2.4959732995102955,76,316,57.71441634709328,A,L,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
161,UT Arlington,WAC,19-14,98.08767974820742,243,97.97691687705596,98,0.5032483050362115,161,19,14,11,7,11-7,0.4763267382059822,0.4644906818445063,0.4759200851242795,0.4763267382059822,0.4644906818445063,0.4759200851242795,0.8588647859080641,0.8414142918298552,101.38545702985304,102.34805140644656,101.38545702985304,102.34805140644656,97.4744576976628,96.69012682765558,85.3588512774306,107.64397687297868,0.0649125606345814,2,0.0510924838665896,1162.0,1127.0,1179.3375,0.9852989496221396,0.9556212704166536,0,0.6111111111111112,-6.404086034037083,140,61,65.54335971550984,H,L,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
98,Louisiana Tech,WAC,26-7,100.3455779077768,201,93.95207634858424,38,0.6807247782645116,98,26,7,16,2,16-2,0.4446366330959216,0.3876094449244729,0.4566376222147302,0.4446366330959216,0.3876094449244729,0.4566376222147302,0.8719708317136279,0.9006987026906663,101.45657137100804,103.75485299729552,101.45657137100804,103.75485299729552,101.08220095415348,91.9899019844694,85.48998954340553,98.33291708993173,0.1666532118868656,2,0.1084124157452941,1277.0,1127.0,1246.1375,1.0247665285732914,0.904394579249882,0,0.8888888888888888,-0.7824747957253042,59,8,69.06886030427029,H,L,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
202,Idaho,WAC,11-18,109.63574784830254,57,112.92400942357004,332,0.4158474570008419,202,11,18,7,11,7-11,0.5144680899205669,0.5484914913226524,0.4853904040041463,0.5144680899205669,0.5484914913226524,0.4853904040041463,0.8415020200229906,0.8126651368285132,101.449999104648,100.78203985653744,101.449999104648,100.78203985653744,109.26619075947428,112.07583478910811,102.03085896022009,108.96879891244484,0.319397442013304,2,-0.0431811704008257,1235.0,1266.0,1148.25,1.0755497496189854,1.1025473546701503,0,0.3888888888888889,-11.41047517870032,222,272,62.04525732712618,A,W,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
220,Seattle,WAC,7-22,93.8929169204647,301,98.44967361290072,107,0.3670272691081624,220,7,22,3,15,3-15,0.4615427634169355,0.4269576271108757,0.4906960535589664,0.4615427634169355,0.4269576271108757,0.4906960535589664,0.8553870255936201,0.8395880438351172,101.57981443713564,103.26970162942035,101.57981443713564,103.26970162942035,93.3383480700173,96.3566047261691,83.6410596450198,92.51367263147505,0.2387668964768216,3,-0.2094715622050365,1149.0,1212.0,1240.5124999999998,0.926230086355438,0.9770155480093914,0,0.1666666666666666,-16.075074378074017,311,347,68.74348384753314,A,W,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
314,San Jose St.,WAC,8-20,89.71253381549977,330,104.1567373567806,211,0.1522846814982355,314,8,20,3,14,3-14,0.4846408007577314,0.425496976949081,0.533062110551103,0.4846408007577314,0.425496976949081,0.533062110551103,0.8531796770955423,0.8548337694935306,102.2244354455802,103.03239026116698,102.2244354455802,103.03239026116698,89.6809878294022,104.53433146699756,86.97392158195194,101.7010768287447,0.1419801409985591,2,0.0617041259006344,981.0,1181.0,1113.65,0.880887172810129,1.0604768104880349,0,0.1764705882352941,-14.187080408049948,283,51,65.84436504625181,A,W,132,Utah St.,WAC,20-10,107.88995218363198,78,104.14633013928707,210,0.6001572547505151,132,20,10,11,7,11-7,0.4722831490604456,0.480705755342497,0.4654157143335836,0.4722831490604456,0.480705755342497,0.4654157143335836,0.8614135744427021,0.8465765452691681,101.51969053337228,102.722376374996,101.51969053337228,102.722376374996,105.26397725845383,102.55439510403806,120.01180238070322,119.53558240925987,0.5114290184101062,3,0.058570677027621,1195.0,1120.0,1123.0875,1.0640310750498068,0.9972508820550492,0,0.6111111111111112,-3.998123086311299,103,56,60.39767384167273
